_id,Major1,Major2,Major3
1445420,FRENCH,,
1309826,FINANC,,
1385497,POL S,,
1476867,BIOL,,
1649430,CHEM E,,
1591997,GEOG,,
1496593,M E,,
1479899,ENGL,,
1496308,ESS,,
1583247,FINANC,I S,
1612342,DANCE,,
1729953,ENGL,,
1404672,ESS,,
1578748,IND E,,
1657255,ANTH,,
1386498,ECON,,
1559073,BIOCHM,PH,
1734950,ISS O,,
1726727,BIOL,,
1723684,MATH,,
1471274,ART,,
1470626,ENGL,,
1396509,OSCM,,
1312988,MICRO,,
1676122,BIOL,,
1237774,CHEM,,
1498527,SPHSC,,
1321355,BIOCHM,,
1587939,ENGL,RELIG,
1496741,EURO,,
1411330,EURO,,
1319059,FINANC,ACCTG,
1830823,NURSX,,
1599001,OSCM,FINANC,
1530951,SOC WH,,
1568820,A A,,
1383091,LAW,,
1476621,ART,,
1473525,POL S,,
1362578,IND E,,
1559232,SOC,,
1449203,SISLA,,
1611846,GEOG,,
1408784,C SCI,,
1726277,GEOG,,
1577554,BIOEN,,
1726848,CM,,
1493553,ITAL,EURO,
1829448,SPHSCX,,
1341319,HCDE,,
1641232,LSJ,,
1503911,ESRM,,
1338551,M E,,
1480441,BIOL,,
1394506,PHIL,BIOCHM,
1830128,PSYCH,,
1489850,FINANC,,
1828375,MLS,,
1402407,E E,,
1726410,ESS,,
1406211,HRMGT,MKTG,
1455459,ENGL,,
1577764,BIOEN,,
1620491,PSYCH,,
1585237,COM,,
1487607,ESRM,,
1325838,ACCTG,I S,
1500188,E E,,
1406835,MATH,,
1619643,SISA,,
1632337,ART,,
1316775,NURS,PH,
1401940,BIOCHM,,
1680765,PSYCH,,
482699,ECON,ACCTG,
1472190,BIOL,,
1535897,ECFS O,,
1322738,CIV E,,
1399541,MUSIC,SIS,
1474961,ART,,
1405922,CIV E,,
1614794,ENGL,,
1633841,POL S,,
1594967,ECON,,
1211014,SOC,,
1496501,FINANC,I S,
1532024,OCEAN,,
1431547,MICRO,,
1482710,BIOCHM,CHEM E,
1486685,MICRO,,
1484949,CIV E,,
1382803,DESIGN,MKTG,
1534838,COM E,,
982113,C SCI,,
1308475,COM,,
1492544,COM,,
1580348,ECON,,
1403236,BIOL,,
1339139,COM,,
1459343,PSYCH,,
1407289,FINANC,OSCM,
1731814,ANTH,,
1331383,BIOL,,
1574595,E E,,
1486448,BIOL,,
1493874,FINANC,,
1584705,M E,,
1489552,HCDE,,
1624050,BIOL,,
1411479,C SCI,,
1620185,MATH,,
1479239,BIOCHM,,
1406296,PSYCH,,
1407543,BIOL,,
1484293,BIOL,,
1305738,ENGL,,
1498680,C SCI,,
1318404,SOC,,
1477916,INFO,,
1494100,ANTH,HIST,
1471880,EURO,,
1439761,AFS,,
1328655,BIOL,,
1341607,BIOL,,
1575613,ECON,,
1499348,BIOL,,
1402189,ACMS,,
1828613,POL S,,
1586857,BIOCHM,,
1583331,PSYCH,,
1339299,FINANC,CISB,OSCM
1577639,PH,,
1407124,MED,,
1566914,ART,,
1612353,NURS,,
1502322,MATH,,
1465138,ISS O,,
1471611,CHEM,C SCI,
1498825,BIOL,,
1482919,ACCTGX,,
1481165,MATH,,
1588204,DESIGN,,
1409940,MATH,ECON,
1629896,FINANC,,
1386654,BIOL,,
1397687,CEP,,
1217372,ACCTG,,
1393955,HIST,,
1398941,ANTH,,
1378387,BIOL,,
1315695,ECON,,
1681428,C SCI,,
1452110,ARCHST,CM,
1825972,ECFS,,
1393850,INFO,,
1591233,CHEM E,,
1592824,C SCI,,
1492487,PH,,
1717196,CORSLP,,
1506155,M E,,
1584305,FINANC,,
1663468,MICRO,,
1568972,ECON,,
1306132,ACCTG,I S,
1247359,PHYS,,
1481102,PSYCH,,
1212189,NURS,,
1204753,BIOL,,
1669109,INFO,,
1405858,ACCTG,FINANC,
1412308,BIOCHM,,
1310244,BSE,,
1122674,NURS,,
953916,GEOG,,
1402435,INFO,,
1594948,ART,,
1565306,MKTG,,
1396516,SPHSC,,
1705297,NURS,,
1478375,ESRM,,
1120559,PSYCH,,
1611144,PHIL,POL S,
1439982,AES,,
1411423,DRAMA,,
1411388,ENGL,,
1575689,BIOCHM,CHEM,
1310390,PSYCH,,
1457942,ANTH,,
1342387,BIOCHM,BIOL,
1328118,C SCI,INFO,
1568266,AFS,,
1495784,A A,,
1472979,COM,,
1501840,PSYCH,,
1393348,MED,,
1389127,MKTG,,
1830217,PSYCH,,
1584533,A A,,
1708972,MLS,,
1495251,AES,,
1399194,PH,,
1726792,BIOL,,
1399798,DENT,,
1458741,ATM S,,
1577879,FINANC,CISB,
1382887,LSJ,,
1499139,ART,,
1718959,ENGL,,
1401768,COM,,
1599343,ANTH,,
1629907,BIOST,,
1484156,C SCI,,
1397079,M E,,
1494824,PHARMD,,
1645943,PH,,
1560779,COM,,
1478881,BIOCHM,,
1594426,ECFS,,
1647135,I S,,
1402901,ECON,POL S,
925668,BSE,,
1485094,E E,,
1403979,BIOCHM,CHEM,
1322138,ECON,,
1584083,A A,,
1581241,BIOL,,
771804,ISS O,,
1482586,CM,,
1483851,ARCHST,,
1488884,POL S,,
1442951,E E,,
1281726,MLS,,
1500091,INFO,,
1475010,CM,,
1403285,DESIGN,,
1705293,SOC,,
1480413,BIOL,,
1500357,HCDE,PHIL,
1490088,BIOL,,
1403055,INFO,,
1490393,COM,,
1493480,FINANC,,
1289024,COM,,
1408599,ESRM,,
1485627,CMP E,,
1392403,ACCTG,FINANC,
1727524,PH,,
1472238,BIOL,,
1587782,JAPAN,,
1574691,POL S,SIS,
1627346,SOC,,
1830977,CM,,
1493594,COM,,
1337315,SIS,,
1552554,ENGL,,
1713403,NURS,,
1102307,GEOG,,
1558498,MKTG,,
1409581,BIOL,,
1506791,INFO,,
1401815,SIS,,
1491021,B EE,,
1567540,COM,,
1403814,ECON,,
1417036,DESIGN,,
1402149,BIOL,,
1476591,LSJ,,
1328279,MATH,,
1713277,ISS O,,
1584908,HIST,POL S,
1720976,COM,,
1409630,I S X,,
1487521,ACMS,STAT,
1717004,POL S,,
1491326,C SCI,,
1403376,COM,,
1486267,NBIO,,
1565096,BIOL,,
1394972,E E,,
1305979,OSCM,ACCTG,
374472,PHYS,,
1620506,PSYCH,,
1416292,ARCHST,,
1233555,E E,,
1497120,ACMS,ECON,
1491048,MATH,,
1592651,E E,,
1499013,BIOL,,
1440509,E E,,
1629773,COM,,
1409069,CHEM,HIST,
1689538,POL S,COM,
1617286,COM,,
1396794,C SCI,,
1498426,ECFS,,
1495938,BIOL,,
1724225,FINANC,,
1308368,ISS O,,
1565969,EDUCX,,
1499750,ESRM,,
1772446,C SCI,,
1494091,IND E,,
1584393,FINANC,,
1442175,B ED I,,
1587099,PSYCH,,
1472970,CIV E,,
1569774,PSYCH,,
1486081,ECFS,ECON,
1415728,PSYCH,,
1478000,PSYCH,,
1382919,ACCTGX,,
1726505,BIOCHM,,
1493918,COM,,
1501703,ECON,PSYCH,
1489661,MKTG,,
1314307,HIST,,
1411431,INFO,,
1364897,LSJ,POL S,
1363972,BIOL,,
1829139,SISA,,
1488861,FINANC,MKTG,
1564526,INFO,,
1395054,POL S,,
1574479,I S,OSCM,
1535344,ECON,,
1693162,BIOCHM,,
1415564,N MATR,,
1628083,CHEM,,
1570734,ENGL,,
1580722,MKTG,,
1476860,OSCM,FINANC,
1582612,INFO,,
1454119,M E,,
1399250,B A,,
1630068,MKTG,OSCM,
1506999,PSYCH,ECON,
1830747,JAPAN,,
1590445,MKTG,,
1627981,CIV E,,
1690741,PHYS,E E,
1472837,CHID,,
1463625,PHYS,,
1414353,DESIGN,,
1717012,ART,,
804622,AES,,
1298517,ENGL,,
1623894,SOC,,
1478269,EDUC,,
1579902,SOC,,
1580312,BIOL,,
1564275,COM,,
1582361,BIOCHM,NBIO,
1179687,PSYCH,,
1409122,MKTG,CISB,
818207,ISS O,,
1411495,ECON,,
1500272,BIOL,,
1381440,PSYCH,,
1334177,ORALB,,
1338957,C SCI,,
1584055,MKTG,,
1500432,AFS,,
1489990,COM,,
1534478,ANTH,,
1497328,MS E,,
1313712,PSYCH,SOC WF,
1409762,ECON,,
1401796,COM,,
1629675,GEOG,,
1497473,PSYCH,,
1245912,COM E,,
1408438,SOC WF,,
1538276,FINANC,,
1478270,ESRM,,
1480421,PH,,
1393984,BIOEN,,
1621476,INFO,,
1485628,ANTH,MICRO,
1587995,ANTH,,
1586352,POL S,,
1400212,ECON,,
1497955,E E,,
1403047,PSYCH,,
1726944,COM,,
1535086,CHEM,,
1311160,ESRM,PHIL,
1705215,NURSX,,
1411411,BIOEN,,
1306494,BIOL,,
1564409,MS E,,
1619450,ESRM,,
1494586,BIOL,,
1493344,FINANC,I S,HRMGT
1809430,MUSAP,,
444158,B A,,
1415537,ARCH,,
1474506,COM,,
1479461,ACMS,,
1394434,BIOL,,
1406388,BIOL,,
1399375,ECFS,,
1617307,ECON,,
1562785,FINANC,ENTRE,
1535470,MLS,,
1725236,C SCI,,
1393878,SOC WF,,
1416409,CM,,
1724475,ART,,
1724526,NURSX,,
1727850,ECON,,
1477013,ECON,,
1320266,ANTH,AES,
1731857,ECFS O,,
1394023,ECON,,
1590452,NBIO,,
1480064,ACCTGX,,
1507095,FINANC,OSCM,CHIN
1394811,ARCHST,,
1402894,COM,,
1402776,PHYS,,
1402921,BIOL,,
1408993,SOC,,
1726250,PHYS,,
1342240,CEP,,
1581104,IND E,,
1571184,COM,,
1495922,C SCI,,
1413980,ACCTG,,
1572961,PHIL,,
1396954,COM,,
1421470,INFO,,
1412246,COM,,
1479315,MATH,,
1505536,TCSCI,,
1586622,ESRM,,
1572953,ECO,,
1384639,MS E,,
1745550,ISS O,,
1438216,INFO,,
1411983,CIV E,,
1647491,ANTH,,
1478404,SOC,,
1408675,ANTH,,
1534859,ANTH,,
1392531,POL S,LSJ,
1629428,COM,,
1642302,ENVIR,,
1829140,ENGL,,
1581300,CIV E,,
1581347,COM,,
1526221,CHEM,,
1565343,ECFS,,
1506381,PSYCH,,
1570659,ATM S,,
1479134,A A,,
680081,PSYCH,,
1588678,ACCTG,I S,
1363968,ESRM,,
1653576,MKTG,,
1559373,LSJ,,
1575633,ANTH,,
1647288,PHYS,BIOCHM,
1400559,COM,,
1333748,HRMGT,FINANC,
1499533,HCDE,,
1576371,C SCI,,
1394853,BIOL,,
1484865,MS E,,
1630610,ECON,,
1565329,ECON,COM,
1409385,DESIGN,,
1388174,POL S,ANTH,
1410312,MATH,,
1214327,SCAN A,MATH,
1629790,E E,,
1475045,PH,,
1396578,ARCHST,,
1619964,DESIGN,,
1244521,ISS O,,
1383559,CMP E,,
1548681,BIOL,,
1399083,HIST,,
1389401,PH,,
1583777,ESS,,
1408126,DENT,,
1570037,ECON,PSYCH,
1393383,INFO,FINANC,ECON
1482813,MLS,MICRO,
1407004,NURSX,,
1480129,E E,,
1278762,PHYS,,
1373625,CHEM,,
1316493,CM,,
1532043,BIOCHM,,
1736300,EURO,,
1397706,COM,,
1306635,EDUC,,
1717144,BIOCHM,,
1401879,POL S,LSJ,
1587552,PSYCH,,
1628690,PHARMD,,
1625698,E E,,
1247799,ENGL,,
1407931,SOC,,
1593610,ANTH,ANTH,
1475783,PSYCH,,
1089587,CHID,,
1390589,POL S,,
1398959,EDUCX,,
1399923,SOC,,
1343198,ECFS,,
1716195,ESRM,,
1500655,MATH,,
1841322,PHYS,,
1744153,BIOL,,
1726357,COM,JAPAN,
1531834,MEDXM,,
1467421,GEOG,,
1727488,CORSLP,,
1482779,ESRM,,
1482379,ACCTG,FINANC,
1530932,N MATR,,
1401991,PHARMD,,
1585140,ENGL,,
1505180,IND E,,
1586463,PSYCH,,
1593250,DESIGN,,
1628009,M E,,
1280453,PHYS,,
1496867,PSYCH,,
1500098,CSE M,,
1549329,GEOG,,
1403534,FINANC,,
1474285,FRENCH,SIS,
1647333,SOC,,
1590019,M E,,
1548549,ARCHST,,
1159092,COM,,
1323452,ANTH,,
1619336,INFO,,
1621191,CIV E,,
1724446,B A,,
1489503,GERMAN,ANTH,
1411579,INFO,SOC,
1630172,CIV E,,
1392336,COM,,
1577638,BIOL,,
1417710,MKTG,,
1574451,BIOCHM,,
1501358,ECON,,
1438395,OCEAN,,
1551688,FINANC,,
1467956,ECON,,
1488655,C SCI,,
1306690,MATH,GEOG,
1409159,ACCTG,I S,
1476979,CIV E,,
1385816,BIOCHM,COM,
1501600,ECFS,,
1579277,C SCI,,
1586579,HCDE,COM,
1557878,E E,,
1593835,SIS,,
1406082,C SCI,,
1402609,ECFS,,
1830970,C SCI,,
1333718,COM,ART,
1385471,C SCI,,
1500653,ECON,PSYCH,
1576912,ECFS,,
1372409,PHYS,,
1505174,OCEAN,BIOCHM,
1413844,INFO,,
1551886,CM,,
352310,CMU,,
1411464,MATH,,
1582287,CIV E,,
1654677,COM,,
1405887,PSYCH,,
1401631,AES,,
1471455,COM,,
1455440,IND E,,
1546765,SOCWMH,,
1500935,COM,,
1582261,SIS,,
1409936,CIV E,,
1479677,T EDUC,,
1566921,ECO,,
828364,SIS,,
1298218,PSYCH,,
1411723,PSYCH,,
1839527,CM,,
1643742,ECON,,
1660841,NURSX,,
1435803,COM,,
1717535,LSJ,SPAN,
1492740,PH,,
1499401,C SCI,,
993564,HCDE,,
1231434,PH,BIOL,
1647412,ART,,
1464828,ENGL,,
1331387,PHYS,,
1723631,ECFS,,
1476182,SISA,KOREAN,ASIALC
1439525,CHEM E,,
1581790,COM,,
1403659,ECON,,
1361729,C SCI,,
1407508,BIOCHM,,
1490436,ART,,
1480338,ACCTG,CISB,
1346465,MUSIC,,
1492386,PSYCH,,
1333073,BIOL,,
1385810,CMP E,,
1492505,PHIL,,
1724698,ECFS O,,
1576572,BIOL,,
1500864,BIOCHM,,
1472929,ACMS,,
1397469,PHYS,,
1744138,CHID,,
1407218,ECON,MATH,
1495862,I S,,
1247074,BIOCHM,,
1488265,MICRO,,
1535122,MATH,,
1627336,PHARMD,,
1627720,ITAL,,
1630703,GEOG,,
1486107,HIHIME,ECFS O,
1480734,ANTH,,
1292930,ART,,
1720968,GWSS,,
1490068,BIOEN,,
1398831,ECFS,,
1586031,C SCI,,
1409002,FINANC,ACCTG,CISB
1630876,M E,,
1541562,PH,,
1504195,BIOL,,
1586204,DENT,,
1341355,ANTH,,
1626654,HIHIME,,
1612312,NURS,,
1468651,BIOL,,
1554768,GEOG,,
1619644,SOC,,
1398012,OSCM,,
1300766,ANTH,,
1569217,FINANC,,
1829182,NURSX,,
1552893,DANCE,BIOL,
1498178,CHEM,,
1562861,ECON,POL S,
1629740,PHARMD,,
1536721,BIOCHM,CHEM,
1495048,MICRO,,
1743425,LSJ,POL S,
1727087,LSJ,SOC,
1462852,SOC,,
1416612,FINANC,I S,
1733600,ENTRE,,
1647497,ANTH,,
1363266,M E,,
1472302,M E,,
1388420,POL S,,
1469742,ENV H,,
1823369,POL S,HIST,
1489981,ECFS,,
1588845,BIOL,AFS,
1559756,ANTH,,
1382594,ESS,,
639850,ANTH,,
1124825,ENVIR,,
1400517,N MATR,,
1536870,DENT,,
1479345,MATH,,
1560988,M E,,
1405525,PH,,
1411189,COM,,
1581846,BIOCHM,BIOL,
1582035,COM,,
1808393,LING,,
1486712,PH,,
1508544,ART,,
1355618,C SCI,,
1406729,PHYS,,
1488592,CSE M,,
1496389,HIHIME,,
1456127,EURO,,
1506610,PHARMD,,
1436022,MATH,,
1482482,BIOL,,
1473656,PH,,
1631520,E E,,
1555307,PH,,
1306901,HIST,POL S,
1717549,BIOL,,
1478492,INFO,,
1409566,PH,,
1593869,BIOL,,
1584826,POL S,,
1402289,A A,,
1829995,PSYCH,,
1357922,BIOL,,
1486579,BIOCHM,,
1678011,POL S,,
1627330,CM,,
1382328,PH,,
1667917,FINANC,,
1506271,COM,,
1409245,COM,,
1305983,CLAS,,
1484402,CHIN,,
1414205,ESS,,
1484278,POL S,LSJ,
1506498,BIOL,,
1407806,BIOCHM,,
1371397,NURS,,
1630409,MKTG,OSCM,
1467719,PSYCH,,
1536495,BIOL,,
1527310,COM,,
1411724,DESIGN,,
1336962,MATH,,
1504804,BIOL,,
1388426,FRENCH,ANTH,
1411573,LSJ,,
1406042,KOREAN,,
1500223,ARCHST,,
1405519,PHARMD,,
1498303,POL S,,
1480748,SIS,,
1569348,BIOL,,
1411957,PSYCH,COM,
1489127,A A,,
1416830,PH,,
1476957,CHEM E,,
1416030,SOC,,
1626809,BIOL,,
1589478,PSYCH,,
1629748,COM,,
1826353,BIOL,,
1322833,MKTG,I S,
1590528,E E,,
1743668,BIOCHM,,
1726257,HIST,ANTH,
1579512,COM,,
1486956,MATH,,
1487166,ECON,PSYCH,
1829251,PSYCH,,
1403378,PH,,
1583337,PH,,
1743479,MKTG,,
1486091,BIOCHM,,
1529112,ANTH,,
550840,SOC,,
1731349,SOCWMH,,
1718131,N MATR,,
1464456,ESRM,ENVIR,
1499391,BIOL,,
1255595,NURS,,
1641620,MEDXD,,
1720215,COM,,
1395112,ECON,,
1580396,SIS,BIOL,
1579589,MS E,,
1589706,POL S,,
1491430,ECON,,
1467374,CSE M,,
1481313,ECON,,
1571473,BIOL,,
909140,ISS O,,
1337525,CIV E,,
1377165,REHABX,,
1581674,HIST,ENGL,
1568433,C SCI,,
1585271,COM,,
1359001,COM,ASTR,
1309275,BIOCHM,,
1314916,AIS,,
1844852,ISS O,,
1629545,FINANC,,
1727563,FINANC,ACCTG,
1328647,BIOL,,
1580092,ENGL,,
1687484,PH,,
1467075,MATH,,
1502100,SIS,INFO,
1394602,PSYCH,,
1553876,COM,,
1402673,BIOCHM,,
1487370,ECON,,
1489956,PH,,
1399765,ECON,,
1307551,SPHSC,,
1480756,FINANC,I S,
1407115,FRENCH,,
1399993,N MATR,,
1305764,CSSE,,
1586143,PH,,
1404201,COM,ECON,
1626857,PSYCH,,
1443114,GEOG,,
1449586,SPAN,,
1329149,ECON,LSJ,
1574370,POL S,AES,
1618294,ENGL,,
1478381,BIOEN,,
1332173,BIOL,,
1456128,E E,,
1592261,FINANC,,
1624076,I S X,,
1397603,FINANC,,
1470278,PSYCH,LSJ,
1626765,I S,,
1413194,MS E,,
1644918,JAPAN,,
1480866,PH,,
1588114,ANTH,,
1584777,IND E,,
1318225,I S,FINANC,
1486690,HIST,,
1382860,AES,COM,
1580826,I S,OSCM,
1663161,M E,,
1717151,ENGL,,
1409677,PHYS,,
1290004,HCDE,,
1465124,BIOL,,
1331519,CEP,BIOL,
1406254,POL S,,
1403472,BIOL,,
1485600,E E,,
1584418,ENGL,C LIT,
1406146,I S,MKTG,
1497008,BIOL,,
1572632,FINANC,,
1406138,ECFS,,
1397093,IND E,,
1582857,A A,,
1411425,T NM,,
1498443,GEOG,,
1587183,BIOL,,
1393871,COM,,
1413782,DENT,,
1074539,BIOL,,
1444806,PSYCH,,
1629584,PHYS,,
1571629,POL S,,
1612313,ENVIR,,
1397408,PSYCH,,
1497315,C SCI,,
1331193,SIS,,
1726563,PSYCH,,
1329233,INFO,,
1586487,SPHSC,,
1830483,CM,,
1342312,BIOL,,
1829300,NURSX,,
1417192,MATH,,
1405713,FINANC,,
1479582,COM,PHIL,
1164035,PSYCH,,
1727001,DRAMA,,
1629921,PSYCH,,
1399757,FINANC,MKTG,
1479621,COM,,
1411746,ESS,,
1411041,POL S,,
1386460,MKTG,,
1411002,SOC,,
1724202,PSYCH,,
1620760,M E,,
1331075,MKTG,OSCM,
1599502,LSJ,,
1415194,MICRO,,
1577012,C SCI,,
1568793,HIST,,
1588232,ENTRE,,
631293,SOC,,
1447061,BIOL,,
1480161,FINANC,I S,
1724258,FINANC,,
1486265,PSYCH,,
1535476,SISA,COM,
1742916,I S,,
1409591,ACCTG,OSCM,
1493436,COM,,
1578978,PHYS,,
1574771,COM,,
1727981,NURS,,
1495818,EDUC,,
1726899,BIOL,,
1411801,M E,,
1515987,C LIT,MATH,
1473414,EDUC,,
1332431,MKTG,CISB,
1416460,CMP E,PHYS,
1589910,POL S,COM,
1573384,PSYCH,,
1624170,PSYCH,,
1475155,PSYCH,ANTH,
1287522,PHIL,,
1469850,GEOG,SOC,
1416642,PHYS,,
1727683,ECON,,
1593814,PHYS,,
1592833,C SCI,,
1598890,BIOL,,
1391498,ECON,,
1635556,ECFS O,,
1580873,ECON,,
1585883,ECON,,
1499055,BIOL,,
1577443,COM,,
1825233,ENVIR,,
1446952,COM,,
1312269,SISA,,
1392337,MLS,,
1394546,COM,,
1458700,BIOL,,
1392133,BIOL,,
1231978,NURS,,
1375520,MEDXD,,
1845589,ECFS O,,
1629811,FINANC,,
1375346,PSYCH,INFO,
1566057,PSYCH,ECON,
1469652,FINANC,,
1558252,IND E,,
1338872,MKTG,ENTRE,
1372387,ESS,,
1571025,COM,,
1362348,COM,,
1412044,MATH,,
1814019,SISA,,
1636644,SIS,SASIAN,
1392643,BIOCHM,BIOL,
1411887,AES,,
1718954,ART,,
1722096,C SCI,,
1392509,DRAMA,CHID,
1647341,GERMAN,,
1478389,SIS,,
1581275,PSYCH,,
1393880,MATH,,
1399812,ACCTG,,
1496632,BIOCHM,,
1329148,CHIN,SISA,
1500544,STAT,ECON,
1505815,CHEM E,CHEM,
1304448,NEAR E,,
1484503,ENGL,,
1429369,ISS O,,
1566577,HRMGT,,
1581541,COM,,
1590835,C SCI,,
1480553,MUSIC,AES,
1588922,HCDE,,
1705068,CORSLP,,
1842314,ECFS O,,
1472349,A A,,
1586636,BIOL,,
1407162,HIST,POL S,
1381020,C SCI,BIOEN,
1621192,COM,,
1396341,PSYCH,,
1590027,HIST,,
1570238,BIOL,,
1830741,CHEM,,
1565321,ECFS,,
1396427,BIOL,,
1315113,ACCTG,,
1506734,MKTG,FINANC,
1383952,ACCTGX,,
1400314,ACMS,ECON,
1591086,PH,,
1328717,ANTH,ANTH,
1706831,NURS,,
1589299,BIOEN,,
1394123,HCDE,,
1486523,NBIO,ACMS,
1628127,ENTRE,,
1405886,SOC,,
1504250,A A,,
1394035,COM,,
1405727,M E,,
1203889,POL S,,
1416925,BIOL,,
1493734,SOC WF,,
1332635,SOC WF,SOC,
1426125,SOCWAP,,
1337132,MATH,,
1576385,ECON,,
1563518,OCEAN,,
1566064,ENGL,,
1570980,ENVIR,,
1384687,ACCTG,FINANC,
1589362,COM,,
1417041,INFO,ANTH,
1482199,ART H,,
1571151,SIS,,
1629804,MICRO,,
1307849,SIS,,
1642074,MKTG,,
1311993,INFO,,
1590153,BIOL,,
1468832,ECON,,
1632138,BIOEN,,
1500113,C SCI,,
1620527,MEDXD,,
1831415,PSYCH,,
1495887,BIOL,ANTH,
1403783,ACMS,,
1329069,CIV E,,
1261815,ECON,,
1446387,PHYS,,
1399667,INFO,CMP E,
1490155,PSYCH,,
1491212,EDUC,,
1588579,SOC,,
1396922,CM,,
1480110,MATH,,
1574577,FINANC,,
1651342,ECON,,
1590220,DRAMA,,
1495590,BIOCHM,,
1570519,FINANC,MKTG,
1588809,DESIGN,,
1466656,INFO,,
1630682,ACCTG,,
1563888,ENVIR,,
1415522,IND E,,
1411023,ECON,,
1311730,NURS,PH,
1625793,POL S,,
1479397,ECON,,
1738467,EURO,,
1572830,HRMGT,,
1583547,C SCI,,
1325317,ENGL,,
1320877,ENGL,,
886458,ACCTG,,
1411220,SOC,,
1584242,POL S,,
1483761,BIOL,,
1489269,HCDE,,
1324834,M E,,
1506358,BIOL,,
1337360,SISA,,
1691708,BIOEN,,
1588439,BIOL,,
1402839,BIOL,,
1586369,ANTH,,
1570028,ACMS,STAT,
1386917,DESIGN,,
732750,NURSX,,
1528773,CMP E,,
1821891,ENTRE,,
1471147,SPHSC,,
1396636,LAW,,
1743669,COM,,
1234883,COM,,
1530362,ECFS,,
1476233,LING,SCAN A,
1724594,ENV H,,
1526984,ISS O,,
1468183,ACMS,,
1484115,DANCE,,
1650437,ENGL,,
1509449,PHYS,,
1404746,CSSE,,
1499723,BIOL,,
1521234,COM,,
1570615,JAPAN,ASIALC,
1398529,ACMS,ECON,
1364024,POL S,,
1667618,SOC WF,,
1568690,PSYCH,,
1515018,INDIV,BIOL,
1474727,GEOG,,
1473644,BIOL,,
1498578,PSYCH,,
1320222,ARCHST,CM,
1689202,M E,,
1325405,E E,,
1629795,LING,,
1594993,MATH,,
1593325,MATH,,
1483306,MATH,,
1746112,ISS O,,
1387596,C LIT,COM,
1399988,I S,,
1599317,POL S,,
1586943,COM,NBIO,
1830564,IND E,,
1528589,CHEM,,
1630023,C LIT,,
1402441,PH,,
1553872,ESRM,,
1577238,CIV E,,
1554749,SIS,,
1733006,MKTG,,
1629351,PSYCH,,
1585275,CMP E,,
1332703,ECON,,
1414106,C SCI,,
1472481,I S,,
1409615,BIOL,,
1489281,ECFS,,
1498208,PH,,
1627558,CIV E,,
1646175,COM,,
1505433,INFO,,
1403165,M E,,
1328602,POL S,ECON,
1287035,ESS,,
1484017,HRMGT,,
1822044,A A,,
1446048,ART,,
1408589,COM,,
1386625,BIOL,,
1537024,ATM S,,
1414817,BIOL,,
1446989,E E,,
1744075,ACCTG,,
1409281,SIS,,
1673916,ENGL,,
1336543,SOC,,
1470462,POL S,COM,
1401753,FINANC,I S,
1682150,SOC,,
1451352,ACCTG,,
1488444,PBSTDY,,
1406459,PSYCH,,
938180,PSYCH,ANTH,
1181575,BIOL,,
1506708,SISA,JAPAN,
591142,SIS,POL S,
1591609,CMS,,
1496353,BIOL,PH,
1339357,PHYS,,
1629957,BIOL,,
1590036,HCDE,,
1126883,CHEM,,
1506643,SPHSC,,
1193743,CL ST,,
1578448,BIOL,,
1583004,SOC,,
938296,SIS,,
1234212,ACMS,,
1382228,MED,,
1414657,IND E,,
1406578,ATM S,,
1334550,COM,,
1499216,FINANC,,
1497142,COM,,
1506411,ECON,,
1489442,NURS,,
1484315,PSYCH,,
1575567,SIS,,
1314714,DESIGN,,
843553,MATH,,
1402043,SOC,,
1411530,POL S,,
1457147,SOC,,
1411538,COM,ART,
1262171,L ARCH,,
1478923,DESIGN,,
1394942,COM,SOC,
1580157,CIV E,,
1468381,NURS,,
1316367,CHID,,
1499302,NBIO,,
1473490,GEOG,,
1551759,ECFS O,,
1570853,MATH,,
1501966,PSYCH,COM,
990665,ECFS,,
1629492,INFO,,
1590607,IND E,,
1629704,PSYCH,,
1576257,BIOL,,
1411421,GEOG,,
1561717,BIOL,,
1476551,IND E,,
1496885,M E,,
1207199,PHIL,,
1402586,HIST,ENGL,
1463859,ART,,
1324899,A A,,
1473608,BIOCHM,,
1630646,MKTG,,
1527623,CHID,,
1821617,NURS,,
1478380,COM,,
1587446,ANTH,,
1307821,ACMS,BIOL,
1339759,DESIGN,ART H,
1498534,SIS,,
1581689,E E,,
1496200,POL S,COM,
1624563,COM,,
1398191,N MATR,,
1408653,COM,,
1810778,ENGL,,
1499421,PH,,
1589867,BIOCHM,PSYCH,
1408408,ART,,
1718125,MUSAP,,
1492558,ANTH,,
1688021,PSYCH,,
1506744,PSYCH,,
1727569,BIOCHM,,
1384627,PH,,
1233159,PSYCH,,
1587763,BIOL,,
1416394,E E,,
1306029,BIOL,,
1341699,EDUC,,
1387902,FINANC,I S,
1399365,BIOL,,
1587724,PSYCH,LSJ,
1484488,PH,,
1625106,POL S,,
1391416,BIOL,,
1412624,PHYS,,
1667027,ENGL,,
1394552,COM,,
1586911,PH,,
1567270,COM,,
1585444,ECON,,
1397512,BIOEN,,
1592858,MATH,,
1488480,ECFS,,
1383150,PSYCH,,
1316923,CHIN,,
1264157,ECFS O,,
1583793,PH,,
1402304,E E,,
1581834,CIV E,,
1403249,ANTH,,
1567374,MATH,,
1629933,ART,,
1274200,COM,,
1393294,BIOCHM,,
1588926,INFO,,
1564519,SIS,,
1407205,GEOG,,
1705295,NURS,,
1341409,MICRO,,
